RowId,Location
399,32.192898
400,37.0047
401,19.922579
402,38.172363
403,55.73064
404,26.507475
405,78.94425
406,27.124182
407,36.71326
408,25.32572
409,12.776451
410,28.110882
411,44.660213
412,61.112404
413,61.922436
414,73.57406
415,33.06745
416,73.30805
417,47.261177
418,69.85191
419,47.423008
420,81.428276
421,66.79341
422,39.61985
423,31.061977
424,37.5079
425,59.949867
426,40.827244
427,73.87451
428,41.063164
429,38.24523
430,39.536026
431,24.290726
432,38.176647
433,54.99243
434,32.203693
435,80.875046
436,34.17203
437,42.519188
438,30.725271
439,16.896587
440,30.5363
441,46.184254
442,60.998985
443,61.631115
444,82.43629
445,29.943129
446,79.41315
447,45.39244
448,78.08803
449,44.841618
450,87.247536
451,67.03619
452,36.00575
453,31.208567
454,33.2824
455,60.699074
456,36.582855
457,73.071014
458,37.65492
459,37.551743
460,34.852867
461,24.771774
462,34.22377
463,59.174946
464,27.603577
465,79.05752
466,27.280975
467,41.172398
468,26.68577
469,19.459337
470,23.53786
471,47.24449
472,50.730682
473,59.30826
474,73.25102
475,31.163343
476,70.510994
477,45.43766
478,66.95086
479,45.232212
480,74.93263
481,65.699554
482,37.51872
483,29.207016
484,35.905125
485,59.127876
486,38.600765
487,72.77779
488,38.59188
489,36.219913
490,37.41544
491,22.421825
492,37.189423
493,55.669456
494,29.353024
495,80.575775
496,32.45261
497,40.662643
498,27.918663
499,14.0003195
500,30.742813
501,48.70351
502,59.27697
503,61.3009
504,79.645454
505,33.046844
506,79.27317
507,48.219685
508,73.762436
509,47.702465
510,87.323364
511,61.517754
512,35.98955
513,30.431469
514,37.99973
515,56.712387
516,37.305637
517,67.29475
518,35.835384
519,35.308514
520,38.765743
521,24.786636
522,38.636147
523,55.72269
524,30.565641
525,72.74816
526,27.704966
527,38.040188
528,31.301203
529,19.374256
530,30.987228
531,48.3296
532,58.455315
533,63.843548
534,68.44364
535,31.335701
536,70.682205
537,48.65224
538,67.10903
539,48.940437
540,75.06359
541,63.291332
542,35.22233
543,30.485687
544,36.329826
545,57.764824
546,36.374966
547,69.696144
548,35.928093
549,36.662395
550,36.950356
551,24.928322
552,37.68489
553,54.405697
554,28.81915
555,74.51869
556,28.543518
557,37.181087
558,30.458517
559,18.460846
560,32.18307
561,48.077305
562,54.70925
563,61.936817
564,73.62254
565,36.433125
566,74.114044
567,48.088757
568,70.5461
569,48.607464
570,81.035515
571,64.6298
572,34.69663
573,29.797771
574,35.275074
575,57.69531
576,35.89239
577,71.24815
578,35.502182
579,36.524933
580,36.162918
581,23.107204
582,37.189064
583,55.262302
584,25.229742
585,76.74438
586,27.391909
587,36.180767
588,25.07274
589,15.914169
590,29.36343
591,48.261887
592,50.03154
593,62.24924
594,71.15592
595,33.209705
596,72.00906
597,47.82687
598,63.420963
599,48.37494
600,82.40108
601,63.001953
602,35.816227
603,30.414146
604,37.215263
605,57.781628
606,37.62989
607,69.85115
608,36.331585
609,36.754265
610,38.74045
611,25.049984
612,38.305107
613,52.682995
614,29.402052
615,77.46393
616,29.059883
617,40.30145
618,30.36593
619,16.757416
620,30.772503
621,47.464493
622,57.58905
623,62.35484
624,72.64867
625,34.15991
626,73.37682
627,48.063732
628,71.05714
629,48.371365
630,79.90641
631,68.03342
632,37.72501
633,30.286377
634,35.685123
635,61.69391
636,37.99806
637,74.724915
638,39.335617
639,36.7828
640,36.413223
641,23.987795
642,37.14376
643,58.064983
644,25.301863
645,79.404915
646,29.429964
647,38.754124
648,24.584145
649,18.691023
650,26.900402
651,46.557396
652,62.16487
653,63.234566
654,71.58091
655,33.778305
656,69.36979
657,48.603844
658,71.68931
659,48.433968
660,77.644196
661,67.28979
662,37.320816
663,29.499138
664,36.29824
665,62.168182
666,37.6888
667,73.77325
668,38.785873
669,35.3033
670,36.99775
671,24.27163
672,37.226997
673,56.198936
674,28.647234
675,80.68671
676,30.41354
677,38.926174
678,28.846365
679,17.294037
680,28.527004
681,48.709606
682,51.267296
683,62.8172
684,77.37983
685,34.76112
686,76.65341
687,47.511616
688,70.51672
689,47.63602
690,83.94473
691,64.5726
692,39.734325
693,31.85862
694,34.737724
695,57.948425
696,40.136078
697,70.47247
698,41.657585
699,36.908493
700,36.75653
701,26.132017
702,34.288586
703,54.58673
704,34.28642
705,79.36059
706,35.48746
707,39.42249
708,32.880672
709,21.130154
710,25.310009
711,40.958183
712,59.166275
713,59.017574
714,75.655716
715,28.477613
716,71.80867
717,42.92562
718,74.62444
719,41.99222
720,76.358215
721,64.5888
722,35.17136
723,29.833485
724,38.029182
725,58.4105
726,36.0708
727,70.858734
728,35.422123
729,36.00081
730,37.669838
731,24.252934
732,40.161148
733,56.531654
734,27.562817
735,75.97352
736,25.98044
737,36.90197
738,30.180212
739,19.862934
740,30.000896
741,47.339508
742,46.0906
743,63.218136
744,70.37092
745,36.69816
746,72.21611
747,49.001644
748,62.33414
749,49.80129
750,77.24496
751,66.591286
752,33.162464
753,26.336882
754,39.40547
755,58.976902
756,35.84216
757,73.40231
758,33.662994
759,33.968613
760,39.288498
761,19.282867
762,41.98035
763,54.450768
764,25.413347
765,77.05122
766,20.178492
767,31.781807
768,28.918352
769,11.476732
770,31.860584
771,48.84076
772,53.704857
773,68.09937
774,72.089355
775,37.48406
776,76.57569
777,51.884
778,72.582184
779,52.737057
780,78.05252
781,66.4841
782,37.768322
783,28.018261
784,37.312046
785,60.707047
786,38.45538
787,72.323105
788,38.989697
789,33.489807
790,37.925934
791,22.438457
792,38.41926
793,54.332172
794,31.743176
795,77.76745
796,30.676973
797,36.470592
798,31.954325
799,16.349737
800,30.36747
801,46.29823
802,56.50666
803,62.19797
804,77.85742
805,33.306973
806,78.021164
807,47.059444
808,73.11025
809,47.1994
810,86.47057
811,68.492874
812,36.498013
813,29.082775
814,35.759926
815,61.720303
816,36.53526
817,75.36246
818,38.109932
819,35.371353
820,36.131607
821,22.097572
822,37.106052
823,55.587803
824,27.13897
825,81.95199
826,29.957064
827,38.877697
828,26.328157
829,16.012972
830,28.837532
831,46.465824
832,49.176975
833,63.620342
834,75.23169
835,31.66977
836,74.218056
837,46.834385
838,69.65423
839,46.962166
840,85.26033
841,66.44949
842,36.068172
843,29.343637
844,35.669422
845,59.6607
846,37.23272
847,72.48813
848,37.103382
849,35.468964
850,36.56586
851,23.031025
852,36.619087
853,56.780003
854,30.606009
855,79.45631
856,28.649557
857,35.959827
858,31.128944
859,15.45126
860,30.451008
861,45.474773
862,60.19005
863,60.071014
864,81.362206
865,37.645653
866,80.85083
867,47.861477
868,76.52338
869,47.802486
870,89.862625
871,64.37352
872,34.436497
873,31.51106
874,36.42529
875,58.2368
876,35.958973
877,70.47177
878,34.121464
879,36.94815
880,37.026436
881,25.084332
882,37.49424
883,54.83196
884,28.373241
885,77.018074
886,26.84382
887,39.684597
888,29.841627
889,18.124132
890,30.236084
891,48.928963
892,60.876595
893,64.66505
894,73.76938
895,32.29087
896,75.11663
897,48.222904
898,71.67969
899,48.336685
900,82.41312
901,65.29585
902,39.422115
903,30.004093
904,38.052322
905,58.6098
906,40.396973
907,72.5542
908,40.922775
909,37.527504
910,39.49483
911,22.910887
912,38.698135
913,54.17425
914,30.645844
915,78.81551
916,32.8863
917,42.24421
918,29.029669
919,15.843575
920,30.368668
921,47.735775
922,57.92875
923,61.84813
924,80.279396
925,28.844501
926,77.7421
927,46.032387
928,74.520676
929,45.44412
930,84.644775
931,64.45962
932,36.818554
933,29.007332
934,36.74265
935,59.66324
936,37.94869
937,70.86392
938,37.86675
939,35.21674
940,38.0403
941,23.560371
942,38.018623
943,56.13693
944,29.69374
945,77.78765
946,29.041101
947,39.448277
948,29.702192
949,17.418753
950,27.821846
951,48.978756
952,51.40982
953,63.42378
954,73.61941
955,35.819935
956,74.18573
957,48.606388
958,68.17815
959,48.940754
960,81.160446
961,64.97545
962,35.026073
963,29.13757
964,35.35389
965,58.808475
966,35.774456
967,70.65037
968,36.20404
969,35.31037
970,35.648113
971,23.987417
972,37.020657
973,57.266228
974,26.643562
975,77.39767
976,26.46496
977,36.455303
978,28.228249
979,17.190277
980,28.340488
981,46.652912
982,43.97587
983,59.889027
984,72.36046
985,34.54196
986,72.708725
987,47.10438
988,62.09786
989,47.187744
990,79.2109
991,66.75437
992,38.033585
993,31.602951
994,37.23973
995,62.17794
996,38.03683
997,73.28554
998,38.869835
999,37.14321
1000,37.437065
1001,26.442667
1002,38.288704
1003,59.03249
1004,26.788267
1005,78.88119
1006,29.34084
1007,41.624756
1008,27.079803
1009,20.987034
1010,29.184807
1011,47.88969
1012,62.43007
1013,63.649082
1014,69.166115
1015,35.678577
1016,67.89482
1017,50.19499
1018,67.70792
1019,50.045227
1020,77.54203
1021,64.82142
1022,34.63948
1023,31.93687
1024,32.85088
1025,59.172005
1026,35.453342
1027,69.966034
1028,35.669563
1029,37.233116
1030,34.211662
1031,26.635454
1032,33.72702
1033,57.671875
1034,28.648153
1035,75.870476
1036,29.850773
1037,40.358463
1038,27.816545
1039,21.580965
1040,26.972523
1041,47.19054
1042,53.509
1043,57.583942
1044,68.86214
1045,35.542908
1046,67.547874
1047,47.041164
1048,65.09563
1049,46.406868
1050,74.30364
1051,64.80598
1052,40.604256
1053,33.35781
1054,39.279285
1055,58.1323
1056,41.352386
1057,70.98318
1058,41.23126
1059,38.897255
1060,40.25595
1061,26.596228
1062,40.09877
1063,55.216915
1064,28.772547
1065,79.38572
1066,29.18818
1067,41.322502
1068,27.666786
1069,18.513485
1070,27.40894
1071,48.17516
1072,57.70953
1073,63.04309
1074,74.78836
1075,32.016266
1076,74.38129
1077,47.690605
1078,70.00832
1079,47.21384
1080,84.207245
1081,67.50263
1082,37.18401
1083,29.353352
1084,35.755714
1085,61.049084
1086,37.433037
1087,73.98953
1088,38.18546
1089,35.254723
1090,36.525875
1091,22.841915
1092,36.94359
1093,57.10644
1094,28.65511
1095,81.15583
1096,30.810728
1097,38.39039
1098,27.000996
1099,16.286375
1100,28.51197
1101,48.343704
1102,51.499092
1103,62.152615
1104,75.767006
1105,33.949207
1106,75.723434
1107,47.92274
1108,70.83285
1109,47.580555
1110,85.77551
1111,66.05778
1112,38.853336
1113,29.191837
1114,36.482624
1115,59.849
1116,39.218876
1117,72.34456
1118,39.929092
1119,35.1148
1120,37.80892
1121,23.171772
1122,37.561157
1123,58.373142
1124,28.492922
1125,79.70762
1126,31.109156
1127,37.56365
1128,26.852781
1129,16.93939
1130,27.157696
1131,47.180157
1132,59.16567
1133,59.61375
1134,83.821335
1135,35.39092
1136,83.396904
1137,47.966923
1138,77.74294
1139,47.963917
1140,91.6669
1141,65.9351
1142,37.85738
1143,29.556557
1144,38.095215
1145,59.34461
1146,38.48653
1147,72.00919
1148,39.022106
1149,35.673195
1150,38.530365
1151,23.186642
1152,39.73739
1153,56.533245
1154,27.186722
1155,77.58875
1156,32.205853
1157,36.24123
1158,26.141005
1159,17.514027
1160,31.61156
1161,49.131886
1162,52.695004
1163,63.008846
1164,72.336205
1165,33.90825
1166,72.91175
1167,48.53615
1168,66.59022
1169,48.57014
1170,84.188126
1171,63.492416
1172,36.196945
1173,29.385496
1174,35.868965
1175,57.24214
1176,37.891254
1177,70.208664
1178,37.082573
1179,36.233894
1180,37.736683
1181,23.456425
1182,36.482105
1183,53.723858
1184,28.629671
1185,77.070885
1186,28.639698
1187,38.47479
1188,27.93559
1189,16.162325
1190,26.42723
1191,45.869015
1192,56.523273
1193,61.019794
1194,74.70307
1195,30.594957
1196,73.56458
1197,45.82784
1198,70.95541
1199,45.59415
1200,79.801414
1201,65.55213
1202,39.631428
1203,30.370987
1204,41.037754
1205,59.03533
1206,40.876095
1207,72.00978
1208,40.66951
1209,36.5279
1210,41.70783
1211,23.56448
1212,42.598824
1213,54.962765
1214,30.414568
1215,76.578514
1216,31.467503
1217,36.46693
1218,30.209398
1219,16.37033
1220,34.83445
1221,48.06114
1222,52.40179
1223,65.02274
1224,78.14602
1225,33.719433
1226,79.13995
1227,47.7164
1228,70.41044
1229,48.25488
1230,81.95012
1231,65.06369
1232,36.843323
1233,29.99918
1234,35.282413
1235,58.26938
1236,38.119335
1237,72.096725
1238,38.45063
1239,37.42399
1240,37.034973
1241,23.400242
1242,36.49869
1243,58.23128
1244,27.775438
1245,79.35139
1246,31.584558
1247,39.236088
1248,27.174355
1249,17.29587
1250,28.260937
1251,48.72606
1252,54.995125
1253,62.579475
1254,72.85335
1255,31.627274
1256,72.121826
1257,48.037334
1258,67.88527
1259,47.77437
1260,79.10865
1261,67.02913
1262,36.244877
1263,26.691542
1264,35.226387
1265,62.043076
1266,36.256474
1267,73.00957
1268,37.294586
1269,32.23569
1270,35.302673
1271,21.38594
1272,36.142223
1273,59.10027
1274,23.712744
1275,78.67782
1276,24.454489
1277,35.223026
1278,23.673325
1279,15.431231
1280,23.829494
1281,43.940823
1282,62.289673
1283,59.964695
1284,72.58422
1285,33.048496
1286,70.13446
1287,45.85842
1288,67.48483
1289,45.855312
1290,80.73564
1291,65.342865
1292,34.748447
1293,33.022366
1294,33.251293
1295,60.12389
1296,35.20102
1297,70.04779
1298,35.768948
1299,37.85417
1300,34.129673
1301,28.060093
1302,34.185173
1303,58.531796
1304,28.11521
1305,76.515755
1306,29.432604
1307,41.982563
1308,28.19299
1309,22.824673
1310,27.797039
1311,47.69081
1312,51.9972
1313,57.258186
1314,68.6707
1315,35.54855
1316,66.935135
1317,46.61739
1318,63.55663
1319,46.02183
1320,74.97296
1321,65.01264
1322,34.716797
1323,28.555202
1324,35.326626
1325,58.67888
1326,35.486065
1327,71.05038
1328,35.782124
1329,35.005573
1330,35.435875
1331,23.21077
1332,37.234367
1333,57.05831
1334,26.532598
1335,78.059685
1336,26.185122
1337,36.356575
1338,28.61426
1339,16.31685
1340,28.687939
1341,46.490936
1342,44.71136
1343,60.381653
1344,71.25781
1345,34.341267
1346,71.84505
1347,47.289738
1348,61.348305
1349,47.454613
1350,78.3958
1351,63.25495
1352,37.697613
1353,29.746601
1354,36.721638
1355,58.22328
1356,37.940647
1357,69.417694
1358,38.54681
1359,35.508614
1360,37.076122
1361,25.01476
1362,37.38045
1363,54.42983
1364,29.29057
1365,74.29748
1366,29.719229
1367,39.105877
1368,29.732775
1369,20.15937
1370,27.987118
1371,45.755993
1372,53.371094
1373,59.864323
1374,75.93793
1375,33.737263
1376,74.539764
1377,46.06843
1378,70.262314
1379,45.622093
1380,80.27523
1381,71.6432
1382,37.554943
1383,32.170498
1384,35.53268
1385,63.746086
1386,37.873814
1387,78.49723
1388,40.36599
1389,38.671715
1390,36.696617
1391,25.1324
1392,36.998135
1393,58.375813
1394,21.880861
1395,84.727
1396,31.18779
1397,44.129406
1398,21.523695
1399,19.742317
1400,27.397575
1401,46.380466
1402,48.658745
1403,61.2802
1404,77.01422
1405,27.125572
1406,75.074066
1407,44.331264
1408,65.25157
1409,43.732277
1410,83.6853
1411,66.81012
1412,36.523296
1413,31.050356
1414,36.72028
1415,62.433903
1416,37.19095
1417,72.3109
1418,36.178238
1419,35.72517
1420,37.044556
1421,25.876572
1422,37.126385
1423,56.49934
1424,29.781557
1425,77.70331
1426,26.579594
1427,41.630062
1428,29.266756
1429,18.344357
1430,27.839333
1431,49.155308
1432,62.442677
1433,63.704372
1434,76.332726
1435,34.938557
1436,75.67443
1437,49.143696
1438,71.93724
1439,48.561954
1440,82.9147
1441,67.44467
1442,36.927036
1443,28.148918
1444,34.35696
1445,60.30667
1446,37.847622
1447,75.55409
1448,38.947346
1449,36.00241
1450,36.289364
1451,21.067387
1452,35.312454
1453,56.171753
1454,30.994
1455,83.063644
1456,34.059547
1457,40.98444
1458,30.323748
1459,15.829129
1460,28.683247
1461,45.624928
1462,56.118176
1463,61.253235
1464,76.99635
1465,29.657223
1466,74.6655
1467,45.005238
1468,74.02039
1469,44.56281
1470,82.74252
1471,63.838203
1472,38.031956
1473,26.60643
1474,40.875492
1475,57.48917
1476,39.05718
1477,70.70919
1478,38.640995
1479,32.924076
1480,40.630856
1481,19.677467
1482,42.956253
1483,52.972164
1484,31.150705
1485,77.710915
1486,28.797043
1487,34.23419
1488,32.586884
1489,10.66166
1490,36.49128
1491,45.719433
1492,51.57721
1493,64.24181
1494,75.468704
1495,32.73356
1496,77.88838
1497,47.782806
1498,67.61449
1499,48.795353
1500,82.77165
1501,67.95296
1502,35.81721
1503,29.411804
1504,35.35776
1505,61.102585
1506,36.824276
1507,74.414314
1508,36.979897
1509,35.894283
1510,36.20407
1511,22.775833
1512,36.602715
1513,58.63562
1514,29.400965
1515,82.30668
1516,29.217585
1517,37.82607
1518,29.968292
1519,15.3348675
1520,30.353424
1521,47.164658
1522,60.56938
1523,60.969246
1524,82.27888
1525,38.56979
1526,81.92374
1527,49.280167
1528,77.07841
1529,49.30175
1530,90.5934
1531,65.17515
1532,36.474888
1533,31.520004
1534,36.479324
1535,59.217934
1536,37.760956
1537,71.189964
1538,36.807686
1539,37.417526
1540,37.51015
1541,25.70385
1542,37.535686
1543,56.269978
1544,29.561384
1545,74.89498
1546,28.193373
1547,40.306156
1548,29.936222
1549,20.324081
1550,29.335976
1551,47.9778
1552,60.849148
1553,60.754883
1554,74.392006
1555,33.851513
1556,74.04846
1557,47.451603
1558,70.25644
1559,47.156425
1560,80.46138
1561,66.044586
1562,39.168617
1563,32.033684
1564,37.770687
1565,59.831528
1566,40.17947
1567,72.92242
1568,40.702087
1569,38.41016
1570,39.410927
1571,25.696022
1572,38.136345
1573,55.256
1574,30.136976
1575,79.12943
1576,32.641506
1577,40.57711
1578,29.125416
1579,18.656921
1580,30.455395
1581,46.244
1582,58.3443
1583,63.3756
1584,79.24545
1585,31.454523
1586,77.0764
1587,46.35278
1588,74.2558
1589,46.17389
1590,84.61018
1591,64.403496
1592,36.503887
1593,31.583057
1594,34.764122
1595,57.567055
1596,37.607613
1597,69.982185
1598,38.031326
1599,36.86222
1600,36.352573
1601,25.580654
1602,35.370583
1603,54.709606
1604,30.226198
1605,76.20085
1606,33.888657
1607,38.6386
1608,29.738556
1609,21.55383
1610,29.07402
1611,44.0242
1612,56.373863
1613,57.663143
1614,74.541985
1615,33.430885
1616,73.13132
1617,43.99862
1618,71.53452
1619,43.32424
1620,77.96594
1621,66.22329
1622,39.070072
1623,29.654875
1624,37.43401
1625,61.473213
1626,38.941837
1627,73.15167
1628,40.290436
1629,36.205795
1630,37.561188
1631,24.857841
1632,38.36045
1633,57.887833
1634,27.20743
1635,78.595955
1636,30.167303
1637,40.822033
1638,27.655184
1639,19.29496
1640,28.252346
1641,47.0438
1642,61.071392
1643,62.55399
1644,71.93255
1645,32.963047
1646,69.248375
1647,48.42893
1648,67.59223
1649,47.991413
1650,80.67052
1651,65.602745
1652,37.971386
1653,28.781822
1654,36.287075
1655,60.469215
1656,38.636913
1657,71.52294
1658,39.01037
1659,34.666237
1660,37.51859
1661,23.466934
1662,37.735863
1663,56.412365
1664,31.143995
1665,80.6809
1666,31.71987
1667,38.752583
1668,30.435198
1669,15.152796
1670,28.85941
1671,50.081043
1672,52.37551
1673,60.985767
1674,78.06463
1675,35.893536
1676,78.168144
1677,48.255993
1678,70.79512
1679,48.457096
1680,88.234985
1681,63.99026
1682,39.03071
1683,31.1555
1684,37.699596
1685,59.841133
1686,39.601284
1687,69.26744
1688,39.184578
1689,35.811996
1690,38.754578
1691,26.41732
1692,38.19115
1693,57.265793
1694,31.286848
1695,76.11356
1696,30.75136
1697,39.525562
1698,30.028399
1699,18.198338
1700,30.483551
1701,47.04041
1702,60.14603
1703,63.21554
1704,74.07878
1705,32.368263
1706,73.11352
1707,47.681606
1708,70.80751
1709,47.165035
1710,80.77453
1711,66.21265
1712,36.241245
1713,29.01302
1714,36.7136
1715,59.553642
1716,37.20274
1717,73.46523
1718,37.74685
1719,36.600166
1720,37.469048
1721,22.234581
1722,38.360847
1723,58.045597
1724,26.022955
1725,79.202866
1726,29.403183
1727,36.90761
1728,26.40659
1729,15.975916
1730,30.31023
1731,51.25569
1732,51.456154
1733,65.85027
1734,73.875206
1735,31.813438
1736,74.46062
1737,49.771374
1738,65.95563
1739,50.469532
1740,85.99234
1741,67.14584
1742,39.0881
1743,29.09319
1744,37.10798
1745,61.25551
1746,39.575443
1747,73.45099
1748,40.001953
1749,35.197952
1750,38.039883
1751,23.358952
1752,37.846058
1753,57.217136
1754,33.302998
1755,80.45016
1756,32.520153
1757,38.7606
1758,32.179005
1759,16.653315
1760,29.316769
1761,48.507164
1762,57.061363
1763,62.104046
1764,75.26035
1765,32.192074
1766,74.055466
1767,47.702137
1768,71.176544
1769,47.118164
1770,83.792175
1771,64.13697
1772,37.35123
1773,31.575302
1774,37.30714
1775,57.935616
1776,38.5566
1777,70.91024
1778,38.161568
1779,38.44502
1780,38.48765
1781,25.036114
1782,38.737316
1783,56.93663
1784,28.693745
1785,75.29802
1786,27.921104
1787,42.26859
1788,30.333673
1789,20.355766
1790,29.67517
1791,49.26668
1792,57.775585
1793,62.012325
1794,73.69287
1795,29.413425
1796,73.33495
1797,45.98707
1798,69.82248
1799,46.061672
1800,81.382675
1801,67.66742
1802,36.989857
1803,27.867298
1804,37.678856
1805,60.518173
1806,37.67381
1807,74.37851
1808,37.974167
1809,34.720417
1810,37.894608
1811,20.641048
1812,39.554947
1813,58.30113
1814,27.524536
1815,79.650444
1816,29.42789
1817,36.02499
1818,26.888222
1819,14.787858
1820,31.207764
1821,49.82123
1822,54.73551
1823,64.432884
1824,75.18478
1825,34.337227
1826,76.51636
1827,50.265842
1828,70.70523
1829,50.329556
1830,85.83385
1831,67.32842
1832,39.38178
1833,28.772352
1834,37.866154
1835,60.94629
1836,40.153824
1837,73.282074
1838,40.951126
1839,36.08663
1840,38.659157
1841,23.074238
1842,39.025833
1843,55.27476
1844,30.975622
1845,81.26357
1846,35.77656
1847,42.20548
1848,30.046827
1849,14.544857
1850,33.294174
1851,48.53816
1852,60.24647
1853,63.994278
1854,79.18254
1855,28.998764
1856,76.673164
1857,48.014725
1858,75.11876
1859,66.274765
1860,34.489376
1861,26.566677
1862,35.924984
1863,60.69218
1864,34.84728
1865,71.89214
1866,35.24019
1867,33.119675
1868,35.32893
1869,20.966425
1870,37.158676
1871,59.55108
1872,23.352713
1873,77.14294
1874,24.831102
